,Name,DateTime,OutcomeType,AnimalType,AgeuponOutcome,Color,Day_of_Week,Hour_0,Hour_12and13,Hour_14and15,Hour_16and19,Hour_17and18,Hour_7and8,Hour_9,Hour_other_time,My_Breeds_Australian Cattle Dog,My_Breeds_Australian Shepherd,My_Breeds_Border Collie,My_Breeds_Boxer,My_Breeds_Bulldog,My_Breeds_Catahoula,My_Breeds_Chihuahua Shorthair,My_Breeds_Dachshund,My_Breeds_Domestic Longhair,My_Breeds_Domestic Medium Hair,My_Breeds_Domestic Shorthair,My_Breeds_German Shepherd,My_Breeds_Husky,My_Breeds_Labrador Retriever,My_Breeds_Miniature Poodle,My_Breeds_Pit Bull,My_Breeds_Rat Terrier,My_Breeds_Rottweiler,My_Breeds_Siamese,My_Breeds_other
1114,1,2015-09-18 18:14:00,Return_to_owner,1,7.0,White/Brown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9218,1,2016-01-10 18:34:00,Adoption,1,1.0,Gold,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3495,1,2014-07-08 11:12:00,Adoption,0,0.16666666666666666,Orange Tabby/White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14969,1,2015-06-20 08:25:00,Adoption,0,0.16666666666666666,Blue/White,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7619,1,2015-12-12 00:00:00,Transfer,1,5.0,Chocolate,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25763,1,2015-07-19 15:29:00,Adoption,0,0.16666666666666666,Blue Point,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17605,1,2015-08-11 15:26:00,Euthanasia,0,1.0,Cream Tabby/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18376,1,2013-10-28 15:39:00,Transfer,1,4.0,Black/Tan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18701,1,2015-07-15 11:29:00,Adoption,1,0.16666666666666666,Buff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1598,0,2014-08-05 09:00:00,Transfer,0,0.25,Orange Tabby/White,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9531,1,2015-04-27 17:06:00,Return_to_owner,1,4.0,Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9575,1,2015-10-22 10:10:00,Adoption,0,0.16666666666666666,Brown Tabby,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23469,1,2015-07-05 18:12:00,Adoption,1,1.0,Blue Merle,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8799,1,2015-07-22 15:31:00,Return_to_owner,1,1.0,White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11933,0,2016-01-11 17:47:00,Transfer,0,2.0,Black/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21840,0,2015-06-19 00:00:00,Transfer,1,0.08333333333333333,Black,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24682,0,2014-09-09 15:38:00,Transfer,0,0.05555555555555555,Brown Tabby,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22435,1,2014-08-02 15:03:00,Transfer,0,3.0,Orange Tabby,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7094,1,2015-09-07 17:46:00,Adoption,1,0.16666666666666666,Brown Brindle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26389,1,2013-11-24 18:16:00,Adoption,0,0.16666666666666666,Lynx Point,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2944,0,2014-08-28 08:59:00,Euthanasia,0,0.25,Black/White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24762,0,2016-01-26 12:41:00,Euthanasia,0,15.0,Blue/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16213,1,2014-10-26 12:45:00,Adoption,0,1.0,White/Brown Tabby,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22206,1,2015-06-23 17:14:00,Adoption,0,3.0,Orange Tabby,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
421,1,2014-06-07 17:09:00,Adoption,1,0.25,Buff/White,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14253,1,2014-02-03 14:56:00,Transfer,0,3.0,Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17698,1,2014-10-06 14:13:00,Adoption,0,0.4166666666666667,Brown Tabby,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6446,1,2015-11-10 00:00:00,Transfer,1,1.0,White/Tan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23744,1,2013-11-22 16:04:00,Transfer,0,0.08333333333333333,Black,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10162,0,2014-07-28 11:25:00,Euthanasia,0,2.0,Calico,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7907,1,2013-11-09 18:14:00,Adoption,0,0.16666666666666666,Brown Tabby/White,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16137,0,2014-07-08 11:49:00,Transfer,0,0.08333333333333333,Orange Tabby/White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19371,0,2014-05-16 13:44:00,Transfer,1,6.0,Black/Tan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13504,1,2015-01-08 12:52:00,Return_to_owner,1,2.0,Tan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6521,0,2015-06-29 13:55:00,Transfer,0,0.07407407407407407,Silver Tabby,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25083,0,2014-09-27 17:06:00,Transfer,0,0.16666666666666666,Orange Tabby,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16394,1,2015-05-17 14:29:00,Transfer,0,0.08333333333333333,Black/White,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6010,1,2015-07-14 13:38:00,Transfer,0,0.25,Brown Tabby,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26098,1,2015-11-03 13:42:00,Adoption,0,0.25,Torbie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
308,1,2015-01-06 18:37:00,Adoption,0,0.5,Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4828,1,2014-09-23 19:10:00,Adoption,1,2.0,Black/Tricolor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4252,1,2015-05-25 14:11:00,Transfer,0,0.08333333333333333,Brown Tabby,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16006,0,2013-10-16 18:29:00,Adoption,0,0.16666666666666666,Calico,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11458,1,2015-12-20 18:22:00,Adoption,0,0.16666666666666666,Tortie,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8131,0,2014-11-14 09:16:00,Transfer,0,0.05555555555555555,Blue Tabby/White,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26401,0,2015-09-23 17:20:00,Transfer,0,0.00821917808219178,Tortie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19000,1,2015-08-15 17:38:00,Adoption,0,0.16666666666666666,Blue Tabby/White,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3735,0,2014-09-04 17:06:00,Transfer,0,0.07407407407407407,Cream Tabby,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11668,1,2014-10-07 19:00:00,Adoption,1,0.5,Buff,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24215,1,2015-06-20 19:11:00,Adoption,0,0.16666666666666666,Brown Tabby,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7409,1,2014-07-07 18:16:00,Return_to_owner,1,3.0,Tricolor,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5382,1,2015-05-15 17:44:00,Adoption,1,0.16666666666666666,Black/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13258,1,2015-02-01 18:45:00,Adoption,0,3.0,Torbie,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8870,0,2014-08-26 14:43:00,Transfer,0,0.018518518518518517,Brown Tabby,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5838,1,2013-10-05 17:23:00,Adoption,1,2.0,Blue/White,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25309,0,2014-07-10 17:16:00,Adoption,1,0.8333333333333334,Tan/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22292,1,2014-11-19 16:34:00,Adoption,0,0.16666666666666666,Black/White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13229,0,2013-12-20 15:25:00,Transfer,1,0.8333333333333334,Black/White,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16338,1,2015-08-20 15:46:00,Adoption,0,0.16666666666666666,Black/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21334,0,2013-10-19 12:34:00,Adoption,1,0.16666666666666666,Brown,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10416,1,2015-08-30 16:59:00,Adoption,0,1.0,Blue Tabby,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21120,1,2014-10-01 14:26:00,Adoption,1,1.0,Black/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23142,1,2014-07-09 16:40:00,Adoption,1,0.08333333333333333,Black/White,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17701,0,2015-01-17 20:30:00,Adoption,1,0.16666666666666666,Sable,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19960,1,2015-07-19 15:26:00,Adoption,0,0.16666666666666666,Torbie/White,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5559,0,2015-06-09 17:47:00,Transfer,0,0.018518518518518517,Black/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6601,1,2014-09-29 18:16:00,Return_to_owner,1,2.0,Buff,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19168,1,2015-10-31 11:13:00,Return_to_owner,1,4.0,White/Brown,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
958,1,2013-10-14 16:32:00,Transfer,1,1.0,Tan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12445,1,2015-07-21 18:15:00,Euthanasia,1,9.0,Red,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25707,1,2014-02-01 16:56:00,Adoption,1,3.0,Black/White,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14705,1,2015-10-12 12:14:00,Transfer,1,0.8333333333333334,Red,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16178,1,2013-11-27 13:29:00,Transfer,1,0.4166666666666667,Brown/Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25444,1,2014-02-13 15:07:00,Transfer,1,3.0,Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16484,0,2014-01-19 19:36:00,Transfer,0,6.0,Black/White,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19840,0,2014-03-03 15:52:00,Transfer,1,0.4166666666666667,Brown/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15786,1,2014-07-30 16:15:00,Adoption,1,2.0,Black/White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11437,1,2014-03-08 14:00:00,Adoption,1,6.0,White,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,1,2015-07-18 15:37:00,Adoption,0,0.16666666666666666,Black,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23595,1,2014-03-30 18:30:00,Adoption,1,0.16666666666666666,Brown Brindle,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4460,1,2013-12-12 14:10:00,Adoption,1,0.3333333333333333,Black/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8050,1,2015-10-24 13:33:00,Transfer,0,5.0,Blue,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12038,0,2015-06-05 16:03:00,Transfer,1,0.25,Black,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5396,1,2014-09-07 18:15:00,Adoption,1,0.3333333333333333,White/Tan,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21058,0,2013-11-12 14:10:00,Transfer,0,0.4166666666666667,Orange Tabby/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18600,1,2014-04-15 18:35:00,Transfer,1,3.0,White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23328,0,2014-04-24 17:40:00,Transfer,0,1.0,Blue/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7956,0,2016-01-06 16:36:00,Transfer,1,0.6666666666666666,White/Brown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10866,1,2014-09-30 13:25:00,Adoption,1,1.0,Brown/Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22457,1,2013-11-17 17:54:00,Return_to_owner,1,8.0,Tan/White,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13959,1,2014-02-03 16:25:00,Adoption,1,0.5,Tan/Gray,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20035,1,2013-12-18 11:55:00,Return_to_owner,1,3.0,White/Chocolate,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13394,1,2014-03-23 13:35:00,Return_to_owner,1,11.0,White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1657,1,2014-05-15 12:03:00,Euthanasia,1,8.0,Black/Tan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16781,1,2015-04-07 17:40:00,Adoption,1,0.3333333333333333,White/Brown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18229,1,2014-01-14 14:51:00,Transfer,0,1.0,Blue Tabby/White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9095,1,2013-10-20 13:08:00,Transfer,1,2.0,White/Blue Merle,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7797,0,2014-04-14 19:08:00,Transfer,0,0.05555555555555555,Black,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23886,1,2014-08-10 16:34:00,Transfer,0,0.018518518518518517,Black/White,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8680,1,2015-12-16 00:00:00,Transfer,1,2.0,Blue/Tan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9180,1,2014-09-26 14:22:00,Transfer,1,0.25,White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22420,1,2015-12-12 18:15:00,Adoption,1,5.0,Brown Brindle/White,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8920,1,2015-01-19 18:23:00,Adoption,0,0.3333333333333333,White/Blue,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9187,1,2015-12-02 12:27:00,Transfer,0,0.3333333333333333,Tortie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24743,1,2013-11-16 17:09:00,Adoption,0,0.16666666666666666,Black,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12394,1,2014-06-03 16:59:00,Adoption,0,0.16666666666666666,Lynx Point,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14012,1,2014-05-11 14:52:00,Return_to_owner,1,10.0,Brown/Black,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1202,0,2015-08-28 18:13:00,Adoption,0,0.08333333333333333,Brown Tabby,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13267,1,2013-12-27 18:55:00,Adoption,1,1.0,Brown/Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1501,0,2013-10-10 14:07:00,Adoption,0,2.0,Torbie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22392,1,2014-02-06 18:54:00,Return_to_owner,1,4.0,Black/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2317,1,2016-02-04 15:00:00,Adoption,1,9.0,Tan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6293,0,2014-05-31 11:21:00,Transfer,1,0.005479452054794521,Brown/White,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16641,1,2016-01-18 14:28:00,Transfer,1,12.0,White,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16055,1,2014-07-16 16:31:00,Return_to_owner,1,0.25,Buff,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19558,1,2014-03-29 09:19:00,Return_to_owner,0,5.0,Black,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22976,1,2015-11-11 19:17:00,Adoption,0,0.3333333333333333,Black,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22780,1,2016-01-26 10:46:00,Died,0,0.010958904109589041,Blue Tabby/White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24149,0,2014-12-20 13:06:00,Adoption,1,0.8333333333333334,Tan/Black,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4285,0,2014-11-18 17:28:00,Transfer,0,0.037037037037037035,Blue Tabby,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23526,0,2014-09-02 18:27:00,Transfer,0,0.037037037037037035,White/Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4295,0,2015-11-29 08:57:00,Euthanasia,0,0.16666666666666666,Orange Tabby/Apricot,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15129,1,2015-09-14 13:43:00,Transfer,1,2.0,White/Buff,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23419,1,2015-03-08 17:18:00,Adoption,1,1.0,Tan,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,1,2014-12-10 18:36:00,Adoption,0,0.16666666666666666,Brown Tabby,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13159,1,2015-06-19 17:03:00,Adoption,0,0.25,Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21743,0,2015-07-26 16:42:00,Transfer,0,0.01643835616438356,Orange,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8914,0,2014-11-16 17:29:00,Transfer,1,8.0,Tan/White,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10589,1,2015-06-05 16:35:00,Adoption,1,4.0,Black/Tan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6647,0,2015-06-19 13:45:00,Transfer,1,0.018518518518518517,Fawn/Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19233,1,2013-10-18 11:23:00,Return_to_owner,1,7.0,White/Tan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8871,1,2014-12-11 18:18:00,Adoption,1,0.08333333333333333,Black/Tan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13904,1,2015-05-17 14:33:00,Return_to_owner,1,4.0,Tan/White,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13271,1,2015-07-09 11:43:00,Adoption,0,0.16666666666666666,Orange Tabby/White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7045,1,2016-02-12 16:08:00,Adoption,0,6.0,Brown Tabby/White,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22057,0,2014-08-19 13:49:00,Transfer,0,0.037037037037037035,Torbie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11426,1,2015-06-13 12:30:00,Return_to_owner,1,0.25,Black,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11287,1,2015-06-09 17:59:00,Adoption,1,3.0,Brown/White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4010,0,2015-08-31 19:24:00,Transfer,0,0.00821917808219178,Brown Tabby,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2187,0,2014-12-15 12:17:00,Euthanasia,1,1.0,Black/White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26589,0,2014-04-19 12:32:00,Adoption,1,4.0,Tan/White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21622,1,2014-10-03 18:44:00,Adoption,1,1.0,Fawn,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
